"Lon","Lat"
52.5,-15.8333333333333
40.8333333333333,-33
53.6666666666667,-17.5
56.3333333333333,-21.6666666666667
61.6666666666667,10.8333333333333
73.5,3.16666666666667
41,-33
48.3333333333333,-11.3333333333333
81.3333333333333,5.66666666666667
44.8333333333333,-12.3333333333333
67,-1.83333333333333
52.6666666666667,-17
56.8333333333333,-17.8333333333333
60.6666666666667,8.66666666666667
57.8333333333333,-19.8333333333333
53.3333333333333,-4.5
55.3333333333333,-21.6666666666667
44.8333333333333,-13.5
55.8333333333333,-4
58.6666666666667,-22.1666666666667
40.8333333333333,-21.6666666666667
56.5,-18.3333333333333
43.6666666666667,-17
54.6666666666667,-3.66666666666666
43.1666666666667,-11.3333333333333
44.3333333333333,-14.3333333333333
54.3333333333333,-21.6666666666667
54.6666666666667,-19.3333333333333
42.3333333333333,-17.8333333333333
40.8333333333333,16.5
48.5,-12.3333333333333
53.5,-15.8333333333333
56.3333333333333,-21.1666666666667
45.8333333333333,12
56,-19.6666666666667
43.5,-16.8333333333333
54,-21.8333333333333
48.3333333333333,-11.5
67,4.66666666666667
57.1666666666667,-19.6666666666667
56.1666666666667,11.3333333333333
69,0.5
76.1666666666667,-8
70.8333333333333,-3.33333333333333
57.5,-3.33333333333333
43.8333333333333,-10.8333333333333
59.1666666666667,-19.1666666666667
55.8333333333333,-22.3333333333333
48.6666666666667,-12.6666666666667
72.3333333333333,6.5
43,-21.8333333333333
55.1666666666667,-23.1666666666667
56.3333333333333,-3.5
77.8333333333333,6
41.8333333333333,-23.1666666666667
44.5,-16.5
59.3333333333333,-20
59.5,-17
55,-19
54,-21.1666666666667
74,7
46,-12.8333333333333
50.1666666666667,-33.3333333333333
62.8333333333333,-17
53.1666666666667,-20.8333333333333
70,7.83333333333334
62.8333333333333,-5.16666666666666
43,-22.8333333333333
42.3333333333333,-23.5
53.5,-21.5
66.5,4.66666666666667
58,-19.5
55.3333333333333,-5.5
59.1666666666667,11.6666666666667
57.8333333333333,-20.6666666666667
58.5,-19.1666666666667
42,-22.5
72.1666666666667,0.166666666666668
54.8333333333333,-4.16666666666666
70.5,-7.33333333333333
57.1666666666667,-19.5
56,-21.1666666666667
46.3333333333333,-12.3333333333333
80,-9
72,5
47.6666666666667,-11.1666666666667
42.5,-18.1666666666667
63.8333333333333,-16.3333333333333
55,-2.83333333333333
71,-4.16666666666666
72.8333333333333,1.66666666666667
50.1666666666667,-17.1666666666667
50,-16.5
51.1666666666667,-32.6666666666667
53.3333333333333,10.6666666666667
31.6666666666667,-31.1666666666667
71.8333333333333,2.5
57.8333333333333,-20.3333333333333
58.8333333333333,19.6666666666667
42.8333333333333,-12.8333333333333
53.5,-15.6666666666667
80,5.33333333333334
42,-24.3333333333333
54.8333333333333,-5.16666666666666
55,-4.83333333333333
54.6666666666667,-20.5
55.1666666666667,-18.5
52.3333333333333,-6.83333333333333
59.1666666666667,-19.6666666666667
57.8333333333333,13.5
51.3333333333333,-17.3333333333333
55.5,-6.5
42.8333333333333,-17.3333333333333
55.5,-6.33333333333333
55.6666666666667,-6.66666666666666
58,-14
67.3333333333333,-1.66666666666666
78.8333333333333,6.66666666666667
53,-11
52.3333333333333,-16.5
52.6666666666667,-7.33333333333333
49.6666666666667,-17.3333333333333
55.1666666666667,-22
52.8333333333333,-7
71,-6
56.5,-6.83333333333333
58.6666666666667,-17
73.6666666666667,-4.5
76.8333333333333,5.33333333333334
43.5,-11.8333333333333
53.5,-19.6666666666667
59.3333333333333,-17.1666666666667
46.5,-12.3333333333333
57.6666666666667,-21.8333333333333
73.1666666666667,7.83333333333334
50.1666666666667,-17
70.1666666666667,-4
59.3333333333333,-19.6666666666667
44.5,-11
54,-5.33333333333333
54.3333333333333,-15.8333333333333
53.1666666666667,-21.1666666666667
41.8333333333333,-17.5
59.1666666666667,-19
53,-6.66666666666666
43.6666666666667,-12.6666666666667
73.1666666666667,7.33333333333334
79.6666666666667,7.33333333333334
49.3333333333333,4.66666666666667
55,5.33333333333334
72.6666666666667,2.66666666666667
50,-17.5
51.5,-16.6666666666667
57.3333333333333,-4.5
43.5,-23.6666666666667
58.5,5.83333333333334
60.3333333333333,15.5
53.8333333333333,-15.6666666666667
42.1666666666667,-23.5
70.8333333333333,-6.66666666666666
59.3333333333333,22.6666666666667
46.1666666666667,-13.8333333333333
42.6666666666667,-22.3333333333333
55.1666666666667,-3.33333333333333
42.1666666666667,-19
57.6666666666667,-19.5
51.6666666666667,-16.5
43.8333333333333,-18.1666666666667
63.6666666666667,-0.333333333333332
69,-11.8333333333333
66.1666666666667,6.83333333333334
50.3333333333333,-7.33333333333333
58.3333333333333,-20.8333333333333
55.3333333333333,-20.8333333333333
56.3333333333333,-5.16666666666666
58.5,-21.8333333333333
54.8333333333333,-6
54.5,-2.66666666666666
38.8333333333333,19.8333333333333
31.8333333333333,-31.3333333333333
72.3333333333333,1.83333333333334
43.5,-12
46.3333333333333,-11
55,-6.83333333333333
50.1666666666667,-16.8333333333333
50.3333333333333,-16.3333333333333
62.1666666666667,-5.66666666666666
56.5,-5
46.3333333333333,-12.1666666666667
65.6666666666667,8.5
41.5,-22
48.6666666666667,-13
37.6666666666667,-32.6666666666667
49.8333333333333,-16.6666666666667
48.3333333333333,-13.1666666666667
55.1666666666667,-6.66666666666666
55.6666666666667,-6.83333333333333
50,-17.8333333333333
58.6666666666667,-17.1666666666667
46.1666666666667,-11.3333333333333
55.1666666666667,-3
49.6666666666667,-15.6666666666667
66,-5.83333333333333
51.6666666666667,8
57.6666666666667,-3.33333333333333
41.3333333333333,-21.5
63.5,8.5
49.8333333333333,-17.8333333333333
58,-12.8333333333333
46.3333333333333,-33.3333333333333
42.8333333333333,-12.5
57.6666666666667,-19.8333333333333
57.3333333333333,-5
54.8333333333333,-4
58,-20.3333333333333
56.1666666666667,-22.6666666666667
52,4.16666666666667
55.5,-20.8333333333333
57.8333333333333,24.1666666666667
53.8333333333333,-5
66,6.83333333333334
82,7.33333333333334
79.3333333333333,7.5
59.1666666666667,-18.6666666666667
42.1666666666667,-16.1666666666667
44.1666666666667,-18.8333333333333
44,-16.1666666666667
64.6666666666667,6.5
77.6666666666667,-8.5
43.8333333333333,-17.6666666666667
40.8333333333333,-22.1666666666667
46.6666666666667,-13.8333333333333
55.8333333333333,-20.1666666666667
72.5,2.83333333333334
72.6666666666667,5.16666666666667
56.1666666666667,-4.5
50,-16.1666666666667
79.5,8.16666666666667
79,5.33333333333334
55.8333333333333,-3.16666666666666
50.5,-6.83333333333333
55.3333333333333,-4.66666666666666
51.6666666666667,5
73,2
53.1666666666667,-16.6666666666667
41.8333333333333,-33.1666666666667
43.3333333333333,-16.3333333333333
57.5,-5.16666666666666
72.3333333333333,1.5
74.8333333333333,-8.16666666666666
73,7.83333333333334
42.6666666666667,-22.8333333333333
58,-20.1666666666667
81.8333333333333,5.33333333333334
42.8333333333333,-17.5
59.3333333333333,14.6666666666667
58.1666666666667,-22.5
57,-3.33333333333333
51.5,-17.3333333333333
72.1666666666667,5.33333333333334
56,-3.83333333333333
73.8333333333333,-4.66666666666666
73.1666666666667,4
71.3333333333333,-5.83333333333333
60.6666666666667,-6.33333333333333
58,19.1666666666667
49.5,-7.66666666666666
71.3333333333333,6
68.5,8.33333333333334
46,-13.6666666666667
53.1666666666667,-5
61.3333333333333,-17.8333333333333
63.1666666666667,6.33333333333334
67.6666666666667,0.166666666666668
73.5,4.83333333333334
40.1666666666667,-21.3333333333333
42.3333333333333,-24.1666666666667
57.3333333333333,-21.1666666666667
42.5,-13
59.1666666666667,14.5
75.3333333333333,5.33333333333334
42.3333333333333,-18
72.8333333333333,0
56.6666666666667,5.5
48.6666666666667,-11.8333333333333
73.6666666666667,-8
54.1666666666667,-21
56.8333333333333,-6.16666666666666
43.8333333333333,-18.3333333333333
55.6666666666667,-2.33333333333333
48,-12.5
51.6666666666667,-16.1666666666667
72.1666666666667,7.83333333333334
48,-13.1666666666667
55.3333333333333,-20
36.1666666666667,-32.5
57.5,-5.33333333333333
57.1666666666667,17.6666666666667
59.6666666666667,8.66666666666667
51.3333333333333,12.5
79,7.83333333333334
57,-19.8333333333333
66.5,7.16666666666667
44.6666666666667,-12.6666666666667
46.1666666666667,-12.3333333333333
69,6.66666666666667
77.5,5.66666666666667
58.1666666666667,-18.1666666666667
43.3333333333333,-16.1666666666667
73.1666666666667,3.66666666666667
51.3333333333333,-16
58.6666666666667,-2.16666666666666
55.3333333333333,-20.6666666666667
69.5,-6.5
54.8333333333333,-19.8333333333333
55.1666666666667,-21.8333333333333
54.5,-15.6666666666667
64.6666666666667,-3.83333333333333
53,-6.33333333333333
73,7.5
54.8333333333333,-3.66666666666666
45.3333333333333,-13.1666666666667
58.6666666666667,19.5
59,-18.3333333333333
81.5,5.83333333333334
45.6666666666667,-14.6666666666667
57.1666666666667,-20.5
69,-6.33333333333333
42.5,-23.6666666666667
73.5,-0.5
55.1666666666667,-7
54.6666666666667,11
56.6666666666667,-23
73.1666666666667,-8
72.3333333333333,2.16666666666667
48.1666666666667,-33.3333333333333
41,-23.5
47,-14.8333333333333
54.6666666666667,-27.5
72.3333333333333,3
52.1666666666667,-17.6666666666667
54.8333333333333,11.5
72.1666666666667,-5.16666666666666
72.8333333333333,1
81.8333333333333,6.33333333333334
57,-18.5
73.6666666666667,3.16666666666667
41.1666666666667,-23.3333333333333
51.5,-17.1666666666667
55.3333333333333,-20.1666666666667
72.8333333333333,4.83333333333334
54.8333333333333,-5.5
56.1666666666667,-20
73.6666666666667,1
57.5,-20.8333333333333
56.8333333333333,-7
58,-4.33333333333333
58.6666666666667,23.6666666666667
36.6666666666667,-32.5
58.5,-20.3333333333333
54.8333333333333,-5.66666666666666
72,3.33333333333334
78.8333333333333,7.16666666666667
71,-5
56.6666666666667,-7.66666666666666
50.5,-16
59,20.5
47.5,-14.6666666666667
58.5,-17.1666666666667
48,-8.5
46.5,-9.16666666666666
55.8333333333333,-4.5
58.3333333333333,-17.1666666666667
56.8333333333333,-7.16666666666666
50.3333333333333,7.83333333333334
73.8333333333333,-3.66666666666666
36.3333333333333,24
73.8333333333333,3
59.3333333333333,-19.5
58,-20.8333333333333
73.1666666666667,1.66666666666667
41.3333333333333,-22.1666666666667
50.1666666666667,-6.83333333333333
51.6666666666667,-17
58.3333333333333,-3.5
58.6666666666667,17.8333333333333
51.5,-6.33333333333333
56.5,-5.66666666666666
79.1666666666667,5.5
57.8333333333333,2
50.8333333333333,-17.5
54.1666666666667,-22.8333333333333
77.1666666666667,5.5
56,-23.1666666666667
54.5,-5.5
59.8333333333333,-20
72.6666666666667,3.5
70.8333333333333,6.5
69.3333333333333,-5.16666666666666
59,24
67,-6
72.3333333333333,5.5
45,-13
43.5,-24.5
53.5,-16.6666666666667
52.8333333333333,-6
72.6666666666667,2.16666666666667
72.5,2.66666666666667
53,-5.16666666666666
47,-10.8333333333333
54.8333333333333,-15
45.3333333333333,-11
54.6666666666667,-27.8333333333333
43.5,-17.1666666666667
52.8333333333333,-5.5
56.3333333333333,12.6666666666667
63.1666666666667,5.33333333333334
59.1666666666667,23.3333333333333
38.8333333333333,20
59.5,-16.6666666666667
59.6666666666667,22.1666666666667
49.8333333333333,6.16666666666667
57.8333333333333,-4.83333333333333
57.6666666666667,-20.5
53.5,-4.66666666666666
58.8333333333333,21.6666666666667
52,-31.8333333333333
56,-3.33333333333333
54.5,-5.66666666666666
39,-33
47.3333333333333,-14.1666666666667
66.3333333333333,8.5
46.3333333333333,-9.33333333333333
60,6
54.3333333333333,-4.33333333333333
44.5,-10.6666666666667
48.8333333333333,-11.3333333333333
51,-17.5
52.5,-5
57.6666666666667,11.8333333333333
51.3333333333333,-16.1666666666667
55.5,-3.33333333333333
55.8333333333333,-19.5
69.6666666666667,7.33333333333334
48,-12.6666666666667
64.3333333333333,-16
55.6666666666667,-19.6666666666667
57,-22.8333333333333
42.8333333333333,13
65,-3.66666666666666
68,8.5
81.3333333333333,5.33333333333334
42,14.6666666666667
73.3333333333333,-7.5
72.6666666666667,-7
54,12
54.6666666666667,-26.1666666666667
55.8333333333333,-2.83333333333333
54.6666666666667,-3.83333333333333
67,-13.8333333333333
53.6666666666667,-16.6666666666667
55.1666666666667,-3.66666666666666
62.1666666666667,-5.5
45.3333333333333,-13.6666666666667
42.1666666666667,-15.8333333333333
57.3333333333333,-3.83333333333333
58,-5.16666666666666
52.3333333333333,-16.8333333333333
47,-14.1666666666667
52.8333333333333,-18
48.5,-11.6666666666667
47,-14
41,-21.6666666666667
57.3333333333333,-21.5
53,-5.66666666666666
54.1666666666667,-29.5
70.5,-6.66666666666666
52.6666666666667,-17.5
55.5,-4.33333333333333
71.5,-5.83333333333333
67.1666666666667,-13.8333333333333
65.1666666666667,8.5
55.8333333333333,-3.5
40,-21.5
53.5,-20.5
58,-20
54,-17
54.6666666666667,-3
52.6666666666667,-6.16666666666666
56.6666666666667,-19.6666666666667
57,-6.33333333333333
42.1666666666667,-33.1666666666667
44.5,-12.5
79.5,6.5
54.8333333333333,-15.6666666666667
72.5,3.5
50.5,-15.8333333333333
53.1666666666667,1.33333333333334
72.5,-7
71,-4.83333333333333
73.5,5.66666666666667
45.5,-12.1666666666667
56.3333333333333,-4.5
56.8333333333333,-18.6666666666667
57.3333333333333,-19.1666666666667
66.3333333333333,7.16666666666667
43.8333333333333,-11.8333333333333
43.3333333333333,-16.8333333333333
57.3333333333333,-3
44,-18.3333333333333
44.8333333333333,-12.6666666666667
52,-17.1666666666667
50.1666666666667,-17.3333333333333
56.5,-18
45.5,11.8333333333333
53,-16.6666666666667
53.1666666666667,-4.83333333333333
81.8333333333333,6.5
54.6666666666667,-4.16666666666666
59.5,-18.5
71,4.66666666666667
55.5,-3.5
80.6666666666667,5.66666666666667
73.6666666666667,0.166666666666668
71.1666666666667,4.66666666666667
51.8333333333333,5
56.6666666666667,0.5
73.8333333333333,3.33333333333334
70.5,0.833333333333336
72.5,4.33333333333334
48.1666666666667,12.3333333333333
53.1666666666667,-21.8333333333333
56.5,-20.3333333333333
56.6666666666667,-4.33333333333333
40.8333333333333,-24.3333333333333
59.5,17
71,-4.5
58.1666666666667,-22
54.6666666666667,-28.5
57.5,-20.5
55,-4.5
69,-5.33333333333333
45,-12.5
71.1666666666667,-5.83333333333333
59,-16.8333333333333
57.3333333333333,5.66666666666667
58.5,-17
53.8333333333333,-23
54.8333333333333,-18.3333333333333
55.8333333333333,-19.3333333333333
47.8333333333333,-12.5
54,-0.5
54.6666666666667,-4.5
52.6666666666667,10.3333333333333
43.1666666666667,-16.8333333333333
42.3333333333333,-22.5
59.5,-16.8333333333333
46.1666666666667,-13
55.3333333333333,-3
55.5,-19
54.3333333333333,-5.5
56.3333333333333,-6
58.8333333333333,-18.1666666666667
71,-4.33333333333333
53,12.1666666666667
62.5,-17.1666666666667
59.3333333333333,22.8333333333333
56.3333333333333,13.1666666666667
61.5,6.16666666666667
59.6666666666667,15
68.8333333333333,-11.8333333333333
60.1666666666667,5
41.8333333333333,-17
55.6666666666667,12.1666666666667
66.3333333333333,-14.6666666666667
56.3333333333333,-3
57.8333333333333,-20.8333333333333
72.6666666666667,2.83333333333334
71,-4
57.8333333333333,-14.3333333333333
56.6666666666667,-18
52.1666666666667,-16.5
54.3333333333333,-5.83333333333333
50.3333333333333,-17.3333333333333
39.8333333333333,18.3333333333333
54.6666666666667,-29
52,8.16666666666667
72.1666666666667,2.66666666666667
72.5,3.16666666666667
49.1666666666667,-12
74,-3.33333333333333
38.8333333333333,-32.8333333333333
44.8333333333333,-13
49.8333333333333,-17.1666666666667
73.1666666666667,3.83333333333334
82,-9.5
79,7
59,-17.5
55.3333333333333,-21.5
53.6666666666667,-6.66666666666666
79.6666666666667,7
43.5,-17.3333333333333
45.1666666666667,-13
56.5,15.8333333333333
57,-18
41.5,15.5
83,-10
53,-17.8333333333333
58.6666666666667,-9.33333333333333
79.8333333333333,-8.83333333333333
68.1666666666667,8.5
57,-21.1666666666667
41.1666666666667,-22.8333333333333
72,3.5
42.5,-22.8333333333333
57.3333333333333,-3.66666666666666
44.8333333333333,-14.1666666666667
41,16.3333333333333
62.1666666666667,-0.666666666666664
40.5,-33
63.1666666666667,-0.333333333333332
78,-8.5
50.3333333333333,-17.6666666666667
49.8333333333333,-15.8333333333333
62.3333333333333,6.33333333333334
55.6666666666667,11.8333333333333
60.6666666666667,5.66666666666667
60.5,6
54.8333333333333,-4.33333333333333
45.5,-11.1666666666667
48.1666666666667,-8.33333333333333
53.6666666666667,-3.66666666666666
54.3333333333333,-22.6666666666667
64.3333333333333,-4
57.5,-5.5
42.3333333333333,-16.6666666666667
62.1666666666667,5.5
43.1666666666667,-12.1666666666667
57.8333333333333,-20
55.8333333333333,-20.8333333333333
59.1666666666667,23.8333333333333
47.3333333333333,-14.6666666666667
43.1666666666667,-16
43.3333333333333,-13.5
57.6666666666667,18.6666666666667
73.3333333333333,1
71.6666666666667,7.5
59.6666666666667,-19.5
46.1666666666667,-9.33333333333333
52.6666666666667,2.83333333333334
56.8333333333333,-21.3333333333333
57.8333333333333,-17.5
59.8333333333333,-17.1666666666667
79.8333333333333,6
52,-15.6666666666667
80.1666666666667,-9.16666666666666
58.5,23.6666666666667
65.8333333333333,-5.83333333333333
45,-11.3333333333333
43.3333333333333,-23.1666666666667
54.6666666666667,-22.3333333333333
57.6666666666667,-16.8333333333333
57.3333333333333,-6.33333333333333
52.6666666666667,5
73,-3.66666666666666
54.1666666666667,-4.33333333333333
59,20.3333333333333
56.6666666666667,-19
42.5,-18.5
54.1666666666667,-16
50.6666666666667,-15.8333333333333
67.5,-13.5
42.1666666666667,-23.3333333333333
59.3333333333333,-17.3333333333333
51.6666666666667,-17.1666666666667
42.8333333333333,-22.8333333333333
79.5,7.5
50.8333333333333,-18
51,4.83333333333334
56,-18.1666666666667
57.1666666666667,11.8333333333333
78.1666666666667,-8.66666666666666
41.6666666666667,-22
56.3333333333333,12.8333333333333
71.8333333333333,5.66666666666667
58.1666666666667,-11.1666666666667
52.3333333333333,-17.1666666666667
46.5,-13.6666666666667
68.3333333333333,-12.5
68.5,0.333333333333336
70.3333333333333,4.66666666666667
50,-17.1666666666667
41.1666666666667,16
52.6666666666667,-31.1666666666667
46.1666666666667,-11.5
75,6.16666666666667
53.8333333333333,5.16666666666667
55.6666666666667,-3.66666666666666
54.6666666666667,-4
48.5,12.3333333333333
47.8333333333333,12.3333333333333
74,2.5
39.6666666666667,-21.3333333333333
47.8333333333333,-8.5
73.5,1.66666666666667
73.5,-6.83333333333333
43.1666666666667,-17.5
46.5,-11.6666666666667
42.1666666666667,-21.6666666666667
44,-17.8333333333333
41.8333333333333,-18.1666666666667
59.6666666666667,22.3333333333333
52.8333333333333,-5.16666666666666
54.8333333333333,-20.8333333333333
64,9
51,-17
46.1666666666667,-14.8333333333333
57.8333333333333,-14.1666666666667
44.6666666666667,-12
72.8333333333333,2.33333333333334
70.1666666666667,7.5
54.8333333333333,-14
41.3333333333333,-18.5
54.8333333333333,11.6666666666667
56.6666666666667,-3.5
62.6666666666667,-5.16666666666666
46.1666666666667,-12.5
53.5,-4.83333333333333
60,4.83333333333334
57.6666666666667,8.66666666666667
58.3333333333333,20.3333333333333
45.8333333333333,-13.3333333333333
57.1666666666667,-6.5
54.6666666666667,-23.8333333333333
46,-11.8333333333333
60.6666666666667,-6.83333333333333
69.5,-4.83333333333333
57.5,-5
58.6666666666667,-19.3333333333333
40.3333333333333,-23.6666666666667
44,-11.5
54.6666666666667,-17.1666666666667
40.8333333333333,16.6666666666667
43.1666666666667,-21.5
73.3333333333333,4.16666666666667
42.3333333333333,-22.6666666666667
48,-11.3333333333333
57.8333333333333,-18.5
69.3333333333333,-11.3333333333333
45.8333333333333,-13.5
58.6666666666667,11.6666666666667
46.6666666666667,-11.8333333333333
67.8333333333333,0
57.3333333333333,-20.5
46.5,-14.3333333333333
70.8333333333333,-7.5
43.5,-16.5
54.8333333333333,-15.1666666666667
73.6666666666667,5.83333333333334
59.3333333333333,-6.66666666666666
52.3333333333333,-8.66666666666666
43.1666666666667,-23.3333333333333
43.6666666666667,-16.5
52.1666666666667,10
58,-4
57.8333333333333,19
41.8333333333333,-17.8333333333333
55.1666666666667,-3.83333333333333
46.1666666666667,-13.5
